,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed,datetime,lat,long,station_id
4,0.23,,-8.96,0.38,clear-night,rain,,Clear,4.0,1522958400,,307.0,4.7,2018-04-05 13:00:00,39.1,115.1,beijing_grid_022
5,-3.18,,-10.44,0.38,wind,rain,1022.92,Breezy,2.24,1522962000,14.71,304.0,7.38,2018-04-05 14:00:00,39.1,115.1,beijing_grid_022
6,-0.1,,-10.73,0.31,wind,rain,,Breezy,5.0,1522965600,,309.0,8.88,2018-04-05 15:00:00,39.1,115.1,beijing_grid_022
7,1.77,,-10.35,0.3,wind,rain,,Breezy,6.11,1522969200,,314.0,7.5,2018-04-05 16:00:00,39.1,115.1,beijing_grid_022
8,-1.68,0.58,-10.5,0.35,wind,rain,1024.9,Breezy and Partly Cloudy,3.49,1522972800,16.09,306.0,7.69,2018-04-05 17:00:00,39.1,115.1,beijing_grid_022
9,3.38,,-9.82,0.27,wind,rain,,Breezy,7.86,1522976400,,321.0,10.02,2018-04-05 18:00:00,39.1,115.1,beijing_grid_022
10,4.77,,-7.55,0.3,wind,rain,,Windy,9.15,1522980000,,324.0,11.54,2018-04-05 19:00:00,39.1,115.1,beijing_grid_022
11,0.07,0.77,-11.68,0.28,wind,rain,1026.79,Breezy and Mostly Cloudy,5.11,1522983600,15.4,321.0,8.82,2018-04-05 20:00:00,39.1,115.1,beijing_grid_022
12,10.14,,-13.26,0.18,wind,rain,,Breezy,10.14,1522987200,9.98,322.0,10.41,2018-04-05 21:00:00,39.1,115.1,beijing_grid_022
13,10.49,,-11.01,0.21,wind,rain,,Breezy,10.49,1522990800,9.98,335.0,10.63,2018-04-05 22:00:00,39.1,115.1,beijing_grid_022
14,0.88,0.75,-9.12,0.34,wind,rain,1026.94,Breezy and Mostly Cloudy,5.48,1522994400,13.9,322.0,7.72,2018-04-05 23:00:00,39.1,115.1,beijing_grid_022
15,10.1,,-13.77,0.17,wind,rain,,Breezy,10.1,1522998000,9.98,342.0,11.04,2018-04-06 00:00:00,39.1,115.1,beijing_grid_022
16,10.24,,-13.2,0.18,wind,rain,,Breezy,10.24,1523001600,9.98,329.0,8.87,2018-04-06 01:00:00,39.1,115.1,beijing_grid_022
17,0.26,0.69,-9.9,0.33,wind,rain,1027.73,Breezy and Mostly Cloudy,5.13,1523005200,13.92,322.0,8.27,2018-04-06 02:00:00,39.1,115.1,beijing_grid_022
18,3.94,,-10.78,0.25,wind,rain,,Breezy,8.15,1523008800,9.98,324.0,9.26,2018-04-06 03:00:00,39.1,115.1,beijing_grid_022
19,3.11,,-10.13,0.28,wind,rain,,Breezy,7.22,1523012400,9.98,318.0,7.84,2018-04-06 04:00:00,39.1,115.1,beijing_grid_022
20,-1.51,0.57,-11.7,0.33,partly-cloudy-night,rain,1029.47,Partly Cloudy,2.86,1523016000,15.4,309.0,5.32,2018-04-06 05:00:00,39.1,115.1,beijing_grid_022
21,1.61,,-10.08,0.31,clear-night,rain,,Clear,5.61,1523019600,9.98,320.0,6.15,2018-04-06 06:00:00,39.1,115.1,beijing_grid_022
22,2.42,,-10.78,0.3,clear-night,rain,,Clear,5.26,1523023200,9.98,308.0,3.58,2018-04-06 07:00:00,39.1,115.1,beijing_grid_022
23,-4.14,,-11.18,0.42,clear-night,snow,1028.12,Clear,0.17,1523026800,11.86,285.0,4.1,2018-04-06 08:00:00,39.1,115.1,beijing_grid_022
0,-0.74,,-11.96,0.33,clear-night,rain,,Clear,2.89,1523030400,,322.0,4.02,2018-04-06 09:00:00,39.1,115.1,beijing_grid_022
1,-1.06,,-12.18,0.33,clear-night,rain,,Clear,2.64,1523034000,,320.0,4.03,2018-04-06 10:00:00,39.1,115.1,beijing_grid_022
2,-4.89,,-11.93,0.41,clear-night,snow,1027.3,Clear,-0.24,1523037600,14.87,300.0,4.47,2018-04-06 11:00:00,39.1,115.1,beijing_grid_022
3,-2.25,,-11.57,0.38,clear-night,snow,,Clear,1.03,1523041200,,296.0,2.98,2018-04-06 12:00:00,39.1,115.1,beijing_grid_022
4,-2.72,,-12.12,0.35,clear-night,rain,,Clear,1.53,1523044800,,292.0,4.49,2018-04-06 13:00:00,39.1,115.1,beijing_grid_022
5,-5.03,,-12.69,0.41,clear-night,snow,1025.93,Clear,-1.01,1523048400,16.09,307.0,3.36,2018-04-06 14:00:00,39.1,115.1,beijing_grid_022
6,-2.69,,-10.84,0.41,clear-night,snow,,Clear,1.03,1523052000,,320.0,3.53,2018-04-06 15:00:00,39.1,115.1,beijing_grid_022
7,-0.11,,-9.59,0.4,clear-day,rain,,Clear,2.49,1523055600,,339.0,2.55,2018-04-06 16:00:00,39.1,115.1,beijing_grid_022
8,0.35,0.54,-12.78,0.31,partly-cloudy-day,rain,1025.34,Partly Cloudy,2.81,1523059200,15.18,333.0,2.44,2018-04-06 17:00:00,39.1,115.1,beijing_grid_022
9,4.71,,-12.18,0.22,wind,rain,,Breezy,8.47,1523062800,,328.0,7.93,2018-04-06 18:00:00,39.1,115.1,beijing_grid_022
10,10.14,,-12.99,0.18,clear-day,rain,,Clear,10.14,1523066400,,320.0,5.81,2018-04-06 19:00:00,39.1,115.1,beijing_grid_022
11,6.35,0.25,-12.46,0.22,partly-cloudy-day,rain,1022.36,Partly Cloudy,7.69,1523070000,16.09,290.0,2.16,2018-04-06 20:00:00,39.1,115.1,beijing_grid_022
12,11.75,,-12.37,0.17,clear-day,rain,,Clear,11.75,1523073600,,,,2018-04-06 21:00:00,39.1,115.1,beijing_grid_022
13,12.26,,-12.26,0.17,wind,rain,,Breezy,12.26,1523077200,,180.0,7.15,2018-04-06 22:00:00,39.1,115.1,beijing_grid_022
14,11.53,0.48,-10.21,0.21,partly-cloudy-day,rain,1017.37,Partly Cloudy,11.53,1523080800,16.09,227.0,2.78,2018-04-06 23:00:00,39.1,115.1,beijing_grid_022
15,14.66,,-10.73,0.16,wind,rain,,Breezy,14.66,1523084400,,170.0,7.15,2018-04-07 00:00:00,39.1,115.1,beijing_grid_022
16,14.66,,-9.58,0.18,clear-day,rain,,Clear,14.66,1523088000,,173.0,6.72,2018-04-07 01:00:00,39.1,115.1,beijing_grid_022
17,12.97,0.64,-9.14,0.21,partly-cloudy-day,rain,1013.28,Mostly Cloudy,12.97,1523091600,16.09,223.0,3.92,2018-04-07 02:00:00,39.1,115.1,beijing_grid_022
18,13.11,,-7.4,0.23,clear-day,rain,,Clear,13.11,1523095200,,163.0,4.1,2018-04-07 03:00:00,39.1,115.1,beijing_grid_022
19,11.24,,-6.33,0.29,clear-night,rain,,Clear,11.24,1523098800,,157.0,3.78,2018-04-07 04:00:00,39.1,115.1,beijing_grid_022
20,10.16,0.65,-7.21,0.29,partly-cloudy-night,rain,1011.51,Mostly Cloudy,10.16,1523102400,15.24,204.0,2.24,2018-04-07 05:00:00,39.1,115.1,beijing_grid_022
21,5.27,,-4.9,0.41,clear-night,rain,,Clear,7.65,1523106000,,156.0,3.72,2018-04-07 06:00:00,39.1,115.1,beijing_grid_022
22,6.99,,-4.36,0.41,clear-night,rain,,Clear,7.97,1523109600,,156.0,1.82,2018-04-07 07:00:00,39.1,115.1,beijing_grid_022
23,4.61,,-6.84,0.38,clear-night,rain,1009.97,Clear,6.42,1523113200,16.09,242.0,2.46,2018-04-07 08:00:00,39.1,115.1,beijing_grid_022
0,1.32,,-1.04,0.84,clear-night,rain,,Clear,1.32,1522857600,5.58,162.0,1.26,2018-04-04 09:00:00,39.2,115.1,beijing_grid_023
1,0.85,,-0.67,0.9,clear-night,snow,,Clear,0.85,1522861200,5.63,144.0,1.11,2018-04-04 10:00:00,39.2,115.1,beijing_grid_023
2,-0.4,,-1.73,0.91,clear-night,snow,1024.24,Clear,-0.4,1522864800,9.16,166.0,0.82,2018-04-04 11:00:00,39.2,115.1,beijing_grid_023
3,-1.6,,-0.48,0.89,clear-night,rain,,Clear,1.11,1522868400,3.48,163.0,2.4,2018-04-04 12:00:00,39.2,115.1,beijing_grid_023
4,-1.85,,-0.48,0.89,clear-night,rain,,Clear,1.11,1522872000,4.12,166.0,2.65,2018-04-04 13:00:00,39.2,115.1,beijing_grid_023
5,-0.83,0.0,-2.19,0.9,clear-night,snow,1022.4,Clear,-0.83,1522875600,9.24,218.0,0.6,2018-04-04 14:00:00,39.2,115.1,beijing_grid_023
6,-1.81,0.0,-0.95,0.85,clear-night,rain,,Clear,1.37,1522879200,3.99,181.0,2.95,2018-04-04 15:00:00,39.2,115.1,beijing_grid_023
7,-1.49,0.0,-1.18,0.81,clear-day,rain,,Clear,1.76,1522882800,4.25,180.0,3.13,2018-04-04 16:00:00,39.2,115.1,beijing_grid_023
8,-2.67,0.9,-2.44,0.83,partly-cloudy-day,snow,1022.1,Mostly Cloudy,0.16,1522886400,7.55,247.0,2.34,2018-04-04 17:00:00,39.2,115.1,beijing_grid_023
9,-0.84,,-1.11,0.77,clear-day,rain,,Clear,2.58,1522890000,6.23,184.0,3.6,2018-04-04 18:00:00,39.2,115.1,beijing_grid_023
10,-0.27,,-1.11,0.75,clear-day,rain,,Clear,2.84,1522893600,6.89,205.0,3.25,2018-04-04 19:00:00,39.2,115.1,beijing_grid_023
11,-0.23,0.84,-2.8,0.66,partly-cloudy-day,rain,1020.91,Mostly Cloudy,2.82,1522897200,8.75,242.0,3.16,2018-04-04 20:00:00,39.2,115.1,beijing_grid_023
12,4.23,,-0.58,0.71,clear-day,rain,,Clear,4.23,1522900800,6.89,,,2018-04-04 21:00:00,39.2,115.1,beijing_grid_023
13,4.95,,-0.53,0.68,clear-day,rain,,Clear,4.95,1522904400,5.66,,,2018-04-04 22:00:00,39.2,115.1,beijing_grid_023
14,1.51,0.8,-2.69,0.58,partly-cloudy-day,rain,1018.82,Mostly Cloudy,4.77,1522908000,11.83,260.0,4.12,2018-04-04 23:00:00,39.2,115.1,beijing_grid_023
15,3.13,0.0,0.21,0.68,clear-day,rain,,Clear,5.72,1522911600,8.05,204.0,3.36,2018-04-05 00:00:00,39.2,115.1,beijing_grid_023
16,3.59,,0.71,0.67,clear-day,rain,,Clear,6.42,1522915200,7.66,190.0,4.02,2018-04-05 01:00:00,39.2,115.1,beijing_grid_023
17,3.01,0.4,-2.12,0.56,partly-cloudy-day,rain,1018.21,Partly Cloudy,5.95,1522918800,11.27,267.0,4.04,2018-04-05 02:00:00,39.2,115.1,beijing_grid_023
18,5.74,0.0,1.57,0.69,clear-day,rain,,Clear,6.81,1522922400,7.42,230.0,1.74,2018-04-05 03:00:00,39.2,115.1,beijing_grid_023
19,4.98,0.0,1.58,0.75,clear-night,rain,,Clear,5.72,1522926000,6.18,235.0,1.35,2018-04-05 04:00:00,39.2,115.1,beijing_grid_023
20,-0.49,0.5,-1.94,0.71,partly-cloudy-night,rain,1020.35,Partly Cloudy,2.84,1522929600,8.55,305.0,3.55,2018-04-05 05:00:00,39.2,115.1,beijing_grid_023
21,2.28,0.0,1.61,0.87,clear-night,rain,,Clear,3.57,1522933200,5.04,316.0,1.52,2018-04-05 06:00:00,39.2,115.1,beijing_grid_023
22,1.51,0.0,-0.31,0.66,clear-night,rain,,Clear,5.5,1522936800,5.38,290.0,6.05,2018-04-05 07:00:00,39.2,115.1,beijing_grid_023
23,-2.07,0.0,-5.14,0.54,wind,rain,1021.29,Breezy,3.17,1522940400,11.07,301.0,7.61,2018-04-05 08:00:00,39.2,115.1,beijing_grid_023
0,3.5,0.0,-7.24,0.34,wind,rain,,Breezy,7.53,1522944000,8.05,311.0,7.88,2018-04-05 09:00:00,39.2,115.1,beijing_grid_023
1,3.01,,-8.79,0.31,wind,rain,,Breezy,7.07,1522947600,,313.0,7.51,2018-04-05 10:00:00,39.2,115.1,beijing_grid_023
2,-2.81,,-8.54,0.45,clear-night,rain,1022.75,Clear,2.31,1522951200,15.59,314.0,6.66,2018-04-05 11:00:00,39.2,115.1,beijing_grid_023
3,1.29,,-9.71,0.32,wind,rain,,Breezy,5.72,1522954800,,315.0,7.43,2018-04-05 12:00:00,39.2,115.1,beijing_grid_023
4,0.31,,-9.02,0.38,clear-night,rain,,Clear,4.07,1522958400,,306.0,4.74,2018-04-05 13:00:00,39.2,115.1,beijing_grid_023
5,-3.51,,-10.41,0.39,wind,rain,1022.97,Breezy,1.98,1522962000,14.71,304.0,7.38,2018-04-05 14:00:00,39.2,115.1,beijing_grid_023
6,-0.14,,-10.7,0.31,wind,rain,,Breezy,5.0,1522965600,,310.0,9.03,2018-04-05 15:00:00,39.2,115.1,beijing_grid_023
7,1.76,,-10.36,0.3,wind,rain,,Breezy,6.11,1522969200,,316.0,7.54,2018-04-05 16:00:00,39.2,115.1,beijing_grid_023
8,-2.05,0.59,-10.52,0.36,wind,rain,1025.01,Breezy and Partly Cloudy,3.16,1522972800,16.09,308.0,7.53,2018-04-05 17:00:00,39.2,115.1,beijing_grid_023
9,3.21,,-9.78,0.28,wind,rain,,Breezy,7.74,1522976400,,322.0,10.02,2018-04-05 18:00:00,39.2,115.1,beijing_grid_023
10,4.64,,-7.69,0.3,wind,rain,,Windy,9.04,1522980000,,324.0,11.4,2018-04-05 19:00:00,39.2,115.1,beijing_grid_023
11,-0.42,0.77,-11.61,0.29,wind,rain,1026.94,Breezy and Mostly Cloudy,4.73,1522983600,15.45,320.0,8.76,2018-04-05 20:00:00,39.2,115.1,beijing_grid_023
12,10.02,,-13.03,0.18,wind,rain,,Breezy,10.02,1522987200,9.98,322.0,10.33,2018-04-05 21:00:00,39.2,115.1,beijing_grid_023
13,10.41,,-11.09,0.21,wind,rain,,Breezy,10.41,1522990800,9.98,335.0,10.59,2018-04-05 22:00:00,39.2,115.1,beijing_grid_023
14,0.51,0.75,-8.96,0.35,wind,rain,1027.07,Breezy and Mostly Cloudy,5.17,1522994400,13.94,321.0,7.64,2018-04-05 23:00:00,39.2,115.1,beijing_grid_023
15,10.13,,-13.71,0.17,wind,rain,,Breezy,10.13,1522998000,9.98,342.0,11.0,2018-04-06 00:00:00,39.2,115.1,beijing_grid_023
16,10.21,,-13.16,0.18,wind,rain,,Breezy,10.21,1523001600,9.98,328.0,8.82,2018-04-06 01:00:00,39.2,115.1,beijing_grid_023
17,-0.12,0.68,-9.84,0.34,wind,rain,1027.85,Breezy and Mostly Cloudy,4.85,1523005200,13.95,322.0,8.3,2018-04-06 02:00:00,39.2,115.1,beijing_grid_023
18,3.89,,-10.62,0.25,wind,rain,,Breezy,8.11,1523008800,9.98,322.0,9.24,2018-04-06 03:00:00,39.2,115.1,beijing_grid_023
19,3.11,,-10.03,0.28,wind,rain,,Breezy,7.22,1523012400,9.98,317.0,7.84,2018-04-06 04:00:00,39.2,115.1,beijing_grid_023
20,-1.82,0.56,-11.74,0.34,partly-cloudy-night,rain,1029.55,Partly Cloudy,2.62,1523016000,15.45,308.0,5.34,2018-04-06 05:00:00,39.2,115.1,beijing_grid_023
21,1.63,,-9.93,0.32,clear-night,rain,,Clear,5.64,1523019600,9.98,320.0,6.22,2018-04-06 06:00:00,39.2,115.1,beijing_grid_023
22,2.36,,-10.69,0.3,clear-night,rain,,Clear,5.26,1523023200,9.98,309.0,3.69,2018-04-06 07:00:00,39.2,115.1,beijing_grid_023
23,-4.24,,-11.22,0.42,clear-night,snow,1028.13,Clear,0.14,1523026800,11.99,285.0,4.2,2018-04-06 08:00:00,39.2,115.1,beijing_grid_023
0,-0.79,,-12.11,0.32,clear-night,rain,,Clear,2.99,1523030400,,323.0,4.3,2018-04-06 09:00:00,39.2,115.1,beijing_grid_023
1,-1.07,,-12.33,0.32,clear-night,rain,,Clear,2.73,1523034000,,320.0,4.22,2018-04-06 10:00:00,39.2,115.1,beijing_grid_023
2,-5.12,,-12.02,0.41,clear-night,snow,1027.36,Clear,-0.39,1523037600,14.87,300.0,4.52,2018-04-06 11:00:00,39.2,115.1,beijing_grid_023
3,-2.25,,-11.77,0.37,clear-night,rain,,Clear,1.15,1523041200,,297.0,3.16,2018-04-06 12:00:00,39.2,115.1,beijing_grid_023
4,-2.69,,-12.27,0.35,clear-night,rain,,Clear,1.62,1523044800,,293.0,4.64,2018-04-06 13:00:00,39.2,115.1,beijing_grid_023
5,-5.28,,-12.84,0.41,clear-night,snow,1026.03,Clear,-1.14,1523048400,16.09,308.0,3.47,2018-04-06 14:00:00,39.2,115.1,beijing_grid_023
6,-2.72,,-10.98,0.4,clear-night,rain,,Clear,1.15,1523052000,,320.0,3.79,2018-04-06 15:00:00,39.2,115.1,beijing_grid_023
7,-0.12,,-9.79,0.39,clear-day,rain,,Clear,2.65,1523055600,,338.0,2.76,2018-04-06 16:00:00,39.2,115.1,beijing_grid_023
8,-0.02,0.54,-12.97,0.31,partly-cloudy-day,rain,1025.38,Partly Cloudy,2.59,1523059200,15.26,333.0,2.56,2018-04-06 17:00:00,39.2,115.1,beijing_grid_023
9,4.59,,-12.37,0.22,wind,rain,,Breezy,8.38,1523062800,,328.0,7.93,2018-04-06 18:00:00,39.2,115.1,beijing_grid_023
10,10.02,,-13.06,0.18,clear-day,rain,,Clear,10.02,1523066400,,320.0,5.81,2018-04-06 19:00:00,39.2,115.1,beijing_grid_023
11,6.01,0.26,-12.59,0.23,partly-cloudy-day,rain,1022.38,Partly Cloudy,7.46,1523070000,16.09,294.0,2.25,2018-04-06 20:00:00,39.2,115.1,beijing_grid_023
12,11.63,,-12.47,0.17,clear-day,rain,,Clear,11.63,1523073600,,,,2018-04-06 21:00:00,39.2,115.1,beijing_grid_023
13,12.09,,-12.43,0.17,wind,rain,,Breezy,12.09,1523077200,,180.0,7.15,2018-04-06 22:00:00,39.2,115.1,beijing_grid_023
14,11.32,0.49,-10.32,0.21,partly-cloudy-day,rain,1017.38,Partly Cloudy,11.32,1523080800,16.09,233.0,2.7,2018-04-06 23:00:00,39.2,115.1,beijing_grid_023
15,14.51,,-10.91,0.16,wind,rain,,Breezy,14.51,1523084400,,170.0,7.15,2018-04-07 00:00:00,39.2,115.1,beijing_grid_023
16,14.51,,-9.77,0.18,clear-day,rain,,Clear,14.51,1523088000,,173.0,6.6,2018-04-07 01:00:00,39.2,115.1,beijing_grid_023
17,12.77,0.63,-9.25,0.21,partly-cloudy-day,rain,1013.3,Mostly Cloudy,12.77,1523091600,16.09,225.0,3.89,2018-04-07 02:00:00,39.2,115.1,beijing_grid_023
18,12.94,,-7.51,0.23,clear-day,rain,,Clear,12.94,1523095200,,164.0,4.07,2018-04-07 03:00:00,39.2,115.1,beijing_grid_023
19,11.11,,-6.36,0.29,clear-night,rain,,Clear,11.11,1523098800,,156.0,3.64,2018-04-07 04:00:00,39.2,115.1,beijing_grid_023
20,10.02,0.64,-7.32,0.29,partly-cloudy-night,rain,1011.53,Mostly Cloudy,10.02,1523102400,15.34,205.0,2.21,2018-04-07 05:00:00,39.2,115.1,beijing_grid_023
21,5.24,,-4.98,0.4,clear-night,rain,,Clear,7.65,1523106000,,155.0,3.76,2018-04-07 06:00:00,39.2,115.1,beijing_grid_023
22,6.92,,-4.48,0.41,clear-night,rain,,Clear,7.92,1523109600,,153.0,1.84,2018-04-07 07:00:00,39.2,115.1,beijing_grid_023
23,4.56,,-6.93,0.38,clear-night,rain,1009.99,Clear,6.36,1523113200,16.09,241.0,2.44,2018-04-07 08:00:00,39.2,115.1,beijing_grid_023
0,1.28,,-0.97,0.85,clear-night,rain,,Clear,1.28,1522857600,5.38,162.0,1.31,2018-04-04 09:00:00,39.3,115.1,beijing_grid_024
1,0.84,,-0.56,0.9,clear-night,snow,,Clear,0.84,1522861200,5.42,146.0,1.1,2018-04-04 10:00:00,39.3,115.1,beijing_grid_024
2,-0.47,,-1.83,0.9,clear-night,snow,1024.16,Clear,-0.47,1522864800,9.43,162.0,0.82,2018-04-04 11:00:00,39.3,115.1,beijing_grid_024
3,-1.62,,-0.46,0.89,clear-night,rain,,Clear,1.11,1522868400,3.51,163.0,2.42,2018-04-04 12:00:00,39.3,115.1,beijing_grid_024
4,-1.93,,-0.46,0.89,clear-night,rain,,Clear,1.11,1522872000,4.14,168.0,2.74,2018-04-04 13:00:00,39.3,115.1,beijing_grid_024
5,-0.91,0.0,-2.3,0.9,clear-night,snow,1022.33,Clear,-0.91,1522875600,9.45,217.0,0.59,2018-04-04 14:00:00,39.3,115.1,beijing_grid_024
6,-1.78,0.0,-0.88,0.85,clear-night,rain,,Clear,1.38,1522879200,4.01,182.0,2.92,2018-04-04 15:00:00,39.3,115.1,beijing_grid_024
7,-1.46,0.0,-1.1,0.81,clear-day,rain,,Clear,1.79,1522882800,4.25,180.0,3.13,2018-04-04 16:00:00,39.3,115.1,beijing_grid_024
8,-2.71,0.89,-2.51,0.83,partly-cloudy-day,snow,1022.08,Mostly Cloudy,0.06,1522886400,7.82,248.0,2.28,2018-04-04 17:00:00,39.3,115.1,beijing_grid_024
9,-0.84,,-1.04,0.77,clear-day,rain,,Clear,2.57,1522890000,6.18,184.0,3.57,2018-04-04 18:00:00,39.3,115.1,beijing_grid_024
10,-0.31,,-1.04,0.76,clear-day,rain,,Clear,2.83,1522893600,6.87,206.0,3.28,2018-04-04 19:00:00,39.3,115.1,beijing_grid_024
11,-0.23,0.84,-2.89,0.66,partly-cloudy-day,rain,1020.86,Mostly Cloudy,2.79,1522897200,8.88,244.0,3.11,2018-04-04 20:00:00,39.3,115.1,beijing_grid_024
12,4.17,,-0.54,0.71,clear-day,rain,,Clear,4.17,1522900800,6.87,,,2018-04-04 21:00:00,39.3,115.1,beijing_grid_024
13,4.87,,-0.49,0.68,clear-day,rain,,Clear,4.87,1522904400,5.68,,,2018-04-04 22:00:00,39.3,115.1,beijing_grid_024
14,1.43,0.79,-2.87,0.58,partly-cloudy-day,rain,1018.83,Mostly Cloudy,4.75,1522908000,12.05,263.0,4.22,2018-04-04 23:00:00,39.3,115.1,beijing_grid_024
15,3.11,0.0,0.24,0.68,clear-day,rain,,Clear,5.69,1522911600,8.05,205.0,3.34,2018-04-05 00:00:00,39.3,115.1,beijing_grid_024
16,3.49,,0.7,0.67,clear-day,rain,,Clear,6.34,1522915200,7.68,190.0,4.02,2018-04-05 01:00:00,39.3,115.1,beijing_grid_024
17,2.79,0.39,-2.34,0.56,partly-cloudy-day,rain,1018.28,Partly Cloudy,5.85,1522918800,11.54,269.0,4.21,2018-04-05 02:00:00,39.3,115.1,beijing_grid_024
18,5.66,0.0,1.51,0.69,clear-day,rain,,Clear,6.76,1522922400,7.44,232.0,1.76,2018-04-05 03:00:00,39.3,115.1,beijing_grid_024
19,4.88,0.0,1.53,0.75,clear-night,rain,,Clear,5.69,1522926000,6.21,237.0,1.4,2018-04-05 04:00:00,39.3,115.1,beijing_grid_024
20,-0.7,0.49,-2.2,0.7,partly-cloudy-night,rain,1020.46,Partly Cloudy,2.76,1522929600,8.88,305.0,3.71,2018-04-05 05:00:00,39.3,115.1,beijing_grid_024
21,2.19,0.0,1.58,0.87,clear-night,rain,,Clear,3.53,1522933200,5.07,318.0,1.56,2018-04-05 06:00:00,39.3,115.1,beijing_grid_024
22,1.51,0.0,-0.53,0.65,clear-night,rain,,Clear,5.61,1522936800,5.42,290.0,6.39,2018-04-05 07:00:00,39.3,115.1,beijing_grid_024
23,-2.21,0.0,-5.29,0.54,wind,rain,1021.34,Breezy,3.08,1522940400,11.04,300.0,7.67,2018-04-05 08:00:00,39.3,115.1,beijing_grid_024
0,3.38,0.0,-7.36,0.34,wind,rain,,Breezy,7.46,1522944000,8.05,310.0,7.95,2018-04-05 09:00:00,39.3,115.1,beijing_grid_024
1,2.94,,-8.94,0.31,wind,rain,,Breezy,7.02,1522947600,,312.0,7.54,2018-04-05 10:00:00,39.3,115.1,beijing_grid_024
2,-3.16,,-8.63,0.45,wind,rain,1022.83,Breezy,2.06,1522951200,15.61,314.0,6.73,2018-04-05 11:00:00,39.3,115.1,beijing_grid_024
3,1.23,,-9.72,0.32,wind,rain,,Breezy,5.69,1522954800,,314.0,7.53,2018-04-05 12:00:00,39.3,115.1,beijing_grid_024
4,0.38,,-9.07,0.37,clear-night,rain,,Clear,4.14,1522958400,,306.0,4.77,2018-04-05 13:00:00,39.3,115.1,beijing_grid_024
5,-3.82,,-10.38,0.4,wind,rain,1023.02,Breezy,1.75,1522962000,14.74,305.0,7.37,2018-04-05 14:00:00,39.3,115.1,beijing_grid_024
6,-0.18,,-10.67,0.31,wind,rain,,Breezy,5.0,1522965600,,310.0,9.18,2018-04-05 15:00:00,39.3,115.1,beijing_grid_024
7,1.75,,-10.36,0.3,wind,rain,,Breezy,6.11,1522969200,,317.0,7.58,2018-04-05 16:00:00,39.3,115.1,beijing_grid_024
8,-2.38,0.61,-10.54,0.37,wind,rain,1025.12,Breezy and Mostly Cloudy,2.86,1522972800,16.09,309.0,7.37,2018-04-05 17:00:00,39.3,115.1,beijing_grid_024
9,3.06,,-9.75,0.28,wind,rain,,Breezy,7.62,1522976400,,322.0,10.01,2018-04-05 18:00:00,39.3,115.1,beijing_grid_024
10,4.53,,-7.82,0.3,wind,rain,,Windy,8.94,1522980000,,324.0,11.28,2018-04-05 19:00:00,39.3,115.1,beijing_grid_024
11,-0.86,0.77,-11.55,0.3,wind,rain,1027.09,Breezy and Mostly Cloudy,4.37,1522983600,15.51,320.0,8.69,2018-04-05 20:00:00,39.3,115.1,beijing_grid_024
12,6.05,,-12.82,0.19,wind,rain,,Breezy,9.92,1522987200,9.98,322.0,10.26,2018-04-05 21:00:00,39.3,115.1,beijing_grid_024
13,10.33,,-11.17,0.21,wind,rain,,Breezy,10.33,1522990800,9.98,335.0,10.55,2018-04-05 22:00:00,39.3,115.1,beijing_grid_024
14,0.18,0.75,-8.8,0.36,wind,rain,1027.2,Breezy and Mostly Cloudy,4.89,1522994400,14.0,320.0,7.54,2018-04-05 23:00:00,39.3,115.1,beijing_grid_024
15,10.15,,-13.64,0.17,wind,rain,,Breezy,10.15,1522998000,9.98,342.0,10.97,2018-04-06 00:00:00,39.3,115.1,beijing_grid_024
16,10.17,,-13.11,0.18,wind,rain,,Breezy,10.17,1523001600,9.98,328.0,8.79,2018-04-06 01:00:00,39.3,115.1,beijing_grid_024
17,-0.46,0.67,-9.79,0.34,wind,rain,1027.97,Breezy and Mostly Cloudy,4.59,1523005200,14.0,322.0,8.31,2018-04-06 02:00:00,39.3,115.1,beijing_grid_024
18,3.84,,-10.47,0.26,wind,rain,,Breezy,8.08,1523008800,9.98,320.0,9.24,2018-04-06 03:00:00,39.3,115.1,beijing_grid_024
19,3.11,,-9.94,0.28,wind,rain,,Breezy,7.22,1523012400,9.98,316.0,7.83,2018-04-06 04:00:00,39.3,115.1,beijing_grid_024
20,-2.11,0.54,-11.79,0.34,partly-cloudy-night,rain,1029.63,Partly Cloudy,2.39,1523016000,15.51,307.0,5.36,2018-04-06 05:00:00,39.3,115.1,beijing_grid_024
21,1.65,,-9.81,0.32,clear-night,rain,,Clear,5.68,1523019600,9.98,320.0,6.29,2018-04-06 06:00:00,39.3,115.1,beijing_grid_024
22,2.31,,-10.62,0.31,clear-night,rain,,Clear,5.27,1523023200,9.98,310.0,3.8,2018-04-06 07:00:00,39.3,115.1,beijing_grid_024
23,-4.31,,-11.26,0.42,clear-night,snow,1028.14,Clear,0.13,1523026800,12.13,286.0,4.28,2018-04-06 08:00:00,39.3,115.1,beijing_grid_024
0,-0.83,,-12.25,0.31,clear-night,rain,,Clear,3.08,1523030400,,323.0,4.56,2018-04-06 09:00:00,39.3,115.1,beijing_grid_024
1,-1.07,,-12.48,0.31,clear-night,rain,,Clear,2.81,1523034000,,320.0,4.4,2018-04-06 10:00:00,39.3,115.1,beijing_grid_024
2,-5.31,,-12.08,0.41,clear-night,snow,1027.43,Clear,-0.53,1523037600,14.9,300.0,4.56,2018-04-06 11:00:00,39.3,115.1,beijing_grid_024
